"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"comments_impress","String","1020","Recommended","","Interviewer's impressions and circumstances of interview","","","ADI_2003_comments_impress,Adi_R_Diagnostic_ADI_R_Raw_Interviewer_impress,adir_comments_impress,circumstances_interview,impression_of_interview"
"comments_sumdiscrp","String","1020","Recommended","","Summary of discrepancies between informant description and observer information","","","ADI_2003_comments_sumdiscrp,Adi_R_Diagnostic_ADI_R_Raw_Sum_Discrepancies,alg_comments,discrepancies_informant,summary_of_discrepancies"
"validity_of_data","Integer","","Recommended","","Validity of data","0::4; 999","0= raw; 1 = Valid or clean; 2 = Question validity; 3 = Invalid data; 4 = Not answered; 999= missing",""
"daysrz","Integer","","Recommended","","days since randomization","","","visitdt"
"study","String","100","Recommended","","Study; The code for each individual study","","","studyid"
"site","String","101","Recommended","","Site","","Study Site","lab,siteid"
"visit","String","60","Recommended","","Visit name","","","int1"
"completed","Integer","","Recommended","","Checks if completed","0::3","0=No; 1=Yes; 2=Yes, lost; 3=Unverified","formcomp"
"subtrial_name","Integer","","Recommended","","Name of subtrial","1::3","1=Crossover; 2=Guanfacine; 3= Open Label MPH",""
"currentconcerns","String","250","Recommended","","current concern","","","symptoms_concern_3rd_pri"
"currentconcerns_4","Integer","","Recommended","","Current Concerns 4th Priority (Comes after 1st, 2nd, and 3rd priority concerns. Coded in Rank order of top four major concerns)","0::5; 9; 888; 999","0=No concern, parental or professional; 1=Delay/deviance in development of speech and/or expressive language; 2=Medical problems or delay in milestones other than language; 3=Lack of interest in or abnormality/oddity in social or emotional response to people; 4=Behavior difficulty not specific to autism; 5=Autistic-type behaviors; 9=N/K or not asked; 888=Blank, but applicable response; 999=Missing","symptoms_concern_4th_pri"
"adi_ed_agadv","Float","","Recommended","","Age in months when parents first sought advice","0 :: 800;991; 992; 996::999","","old_age_sought_advice"
"adi_cm_cxneu_a","Integer","","Recommended","","Complexity of non-echoed utterances:  Current","0::4; 8; 9; 999","0=Uses a range of grammatical constructions and an extensive vocabulary (as seen in most normally developing 4 to 5 year olds). May make occasional errors in some advanced constructions, but with little interference with communication; 1=Extensive vocabulary and a range of grammatical structures, but somewhat limited in flexibility and variety and/or with frequent grammatical errors or omissions; 2=Significant proportion of utterances that follow simple grammatical rules (such as word endings to indicate tense), but constructions markedly limited in variety and complexity; 3=Nonechoed utterances predominantly simple phrases; 4=Nonechoed utterances predominantly single words; 8=N/A; 9=N/K or not asked; 999=Missing","non_echoed_utter_curr"
"adi_cm_cxneu_b","Integer","","Recommended","","Complexity of non-echoed utterances:  At age 5.0","0::4; 8; 9; 999","0=Uses a range of grammatical constructions and an extensive vocabulary (as seen in most normally developing 4 to 5 year olds). May make occasional errors in some advanced constructions, but with little interference with communication; 1=Extensive vocabulary and a range of grammatical structures, but somewhat limited in flexibility and variety and/or with frequent grammatical errors or omissions; 2=Significant proportion of utterances that follow simple grammatical rules (such as word endings to indicate tense), but constructions markedly limited in variety and complexity; 3=Nonechoed utterances predominantly simple phrases; 4=Nonechoed utterances predominantly single words; 8=N/A; 9=N/K or not asked; 999=Missing","non_echoed_utter_age_5"
"adi_cm_imeha_a","Integer","","Recommended","","Immediate echolalia:  Current","0::3; 8; 9; 999","0=Rarely or never echoes/echoed words or phrases; 1=Occasionally echoes/echoed words or phrases; 2=Echoes/echoed words or phrases regularly; 3=Speech largely consists/consisted of immediate echolalia; 8=Not enough speech to code; 999=Missing","im_echolalia_current"
"adi_cm_imeha_b","Integer","","Recommended","","Immediate echolalia:  Ever","0::3; 8; 9; 999","0=Rarely or never echoes/echoed words or phrases; 1=Occasionally echoes/echoed words or phrases; 2=Echoes/echoed words or phrases regularly; 3=Speech largely consists/consisted of immediate echolalia; 8=Not enough speech to code; 999=Missing","im_echolalia_ever"
"adi_add_1","Integer","","Recommended","","Social vocalization (""Chat"") at age 4 - 5","0::3; 8; 9; 999","0=Vocalizes or chats with clear social quality of talking/vocalization to be friendly or to express interest, rather than to make needs known; 1=Some social use of vocalization or speech in response to caregiver or to get attention with no other obvious motivation, but limited in frequency; 2=Uses some sounds or speech to alert caregiver to immediate needs or wants, but no or little purely social use of vocalization; 3=No or very limited social use of sounds or speech; 8=N/A; 9=N/K or not asked; 999=Missing","social_chat_abnormal"
"adi_add_2","Integer","","Recommended","","Reciprocal conversation at age 4 - 5","0::3; 8; 9; 999","0 = Conversation flows, including both offering information and building on other persons response in a manner that leads to ongoing dialogue; 1 = Occasional reciprocal conversation, but less frequent than normal or limited in flexibility or topics; 2 = Little or no reciprocal conversation; others find it difficult to build a conversation even if there is apparent positive or social talk by subject; subject fails to follow anyone else s conversation topic; may ask or answer questions but not as part of a single interchange; 3 = Very little spontaneous speech; 8 = N/A; 9 = N/K or not asked; 999=Missing","recip_conver_abnormal"
"adi_add_3","Integer","","Recommended","","Spontaneous expression of interest in someone else's activities, ideas, or attitudes as part of a conversation. Current","0::3; 8; 9; 999","0=At whatever level of complexity is possible, asks a variety of different questions in conversation that indicate a spontaneous interest in listeners life; 1=Asks some questions concerning listener, but limited in frequency, spontaneity, or range; 2=Questions concerning listener most often are limited to routines or preoccupations; 3=No questions concerning listener; 8=N/A; 999=Missing","old_talk_others_current"
"adi_add_4","Integer","","Recommended","","Spontaneous expression of interest in someone else's activities, ideas, or attitudes as part of a conversation. Age 4 - 5","0::3; 8; 9; 999","0=At whatever level of complexity is possible, asks a variety of different questions in conversation that indicate a spontaneous interest in listeners life; 1=Asks some questions concerning listener, but limited in frequency, spontaneity, or range; 2=Questions concerning listener most often are limited to routines or preoccupations; 3=No questions concerning listener; 8=N/A; 999=Missing","old_talk_others_ab_age_5"
"adi_add_5","Integer","","Recommended","","Can you tell how he/she is feeling from his/her tone of voice? Current","0::3; 8; 9; 999","0=Normal tonal expressiveness; 1=Some tonal expressiveness, but limited in range; 2=Vocal expressiveness limited to odd or unusual changes in tone or pitch; 3=Little or no tonal expression; 8=N/A; 999=Missing","old_vocal_expression_current"
"adi_add_6","Integer","","Recommended","","Can you tell how he/she is feeling from his/her tone of voice? Ever","0::3; 8; 9; 999","0=Normal tonal expressiveness; 1=Some tonal expressiveness, but limited in range; 2=Vocal expressiveness limited to odd or unusual changes in tone or pitch; 3=Little or no tonal expression; 8=N/A; 999=Missing","old_vocal_expression_ever"
"adi_add_7","Integer","","Recommended","","How does he/she greet you when you come back from being out? Current","","","old_greeting_current"
"adi_add_8","Integer","","Recommended","","How does he/she greet you when you come back from being out? At age 4 - 5","","","old_greeting_abnormal"
"adi_add_9","Integer","","Recommended","","Does he/she share other people's pleasure/excitement? Current","0::3; 8; 9; 999","0=Show pleasure, has playful quality, able to share other peoples excitement; 1=Takes part and excited, may imitate simple expressions of affect, but dubious or limited sharing of other peoples feelings; 2=Behavior clearly lacks playful quality of shared enjoyment, doesnt share other peoples excitement; 3=Little or no awareness of others pleasure and excitement; 8=N/A; 999=Missing","old_shares_others_excit_curr"
"adi_add_10","Integer","","Recommended","","Does he/she share other people's pleasure/excitement? Age 4 - 5","0::3; 8; 9; 999","0=Show pleasure, has playful quality, able to share other peoples excitement; 1=Takes part and excited, may imitate simple expressions of affect, but dubious or limited sharing of other peoples feelings; 2=Behavior clearly lacks playful quality of shared enjoyment, doesnt share other peoples excitement; 3=Little or no awareness of others pleasure and excitement; 8=N/A; 999=Missing","old_shares_oth_excit_abnormal"
"adi_add_11","Integer","","Recommended","","Has he/she ever come to you or your husband/wife (or main caregiver) for comfort if he/she was hurt? Current","0::3; 8; 9; 999","0=Makes affectionate use of contact with parents/caregiver for comfort; 1=Somewhat reduced or slightly odd seeking of parents/caregiver for comfort or reassurance; 2=Little or inappropriate use of parents as source of comfort. May respond to parents comforting, but without seeking it; 3=No use of physical contact or proximity with parents/caregiver for comfort; 8=N/A; 999=Missing","old_come_for_comfort"
"adi_add_12","Integer","","Recommended","","Has he/she ever come to you or your husband/wife (or main caregiver) for comfort if he/she was hurt? At age 4 - 5","0::3; 8; 9; 999","0=Makes affectionate use of contact with parents/caregiver for comfort; 1=Somewhat reduced or slightly odd seeking of parents/caregiver for comfort or reassurance; 2=Little or inappropriate use of parents as source of comfort. May respond to parents comforting, but without seeking it; 3=No use of physical contact or proximity with parents/caregiver for comfort; 8=N/A; 999=Missing","old_come_for_comfort_abnormal"
"adi_add_13","Integer","","Recommended","","Does subject put up his/her arms to be lifted? Current","0; 3; 8; 9; 999","0=Normal gestures to be lifted; 1=Occasional use of anticipatory gestures to be lifted; 2=Responds to parents indication of intention to pick up by extending arms, but does not anticipate spontaneously; 3=Little or no appropriate social anticipatory gestures; 8=N/A; 9=N/K or not asked; 999=Missing","old_arms_up_current"
"adi_add_14","Integer","","Recommended","","Does subject put up his/her arms to be lifted? At age 4 - 5","0::3; 8; 9; 999","0=Normal gestures to be lifted; 1=Occasional use of anticipatory gestures to be lifted; 2=Responds to parents indication of intention to pick up by extending arms, but does not anticipate spontaneously; 3=Little or no appropriate social anticipatory gestures; 8=N/A; 9=N/K or not asked; 999=Missing","old_arms_up_abnormal"
"adi_sp_affect_a","Integer","","Recommended","","Affection:  Current","0::3; 7; 8; 999","0=Normal range of spontaneous affectionate behavior to several different people; 1=Some spontaneous affection, but with questionable reciprocity and limited in context or person; 2=Little or no spontaneous affection, but some response; 3=Aloof, cold, no affection with caregiver, even as a response; 7=Indiscriminately affectionate to familiar and unfamiliar people; 8=N/A; 999=Missing","old_affection_current"
"adi_add_15","Integer","","Recommended","","Affection (Spontaneous positive expression of love or caring) at age 4 - 5","0::3; 7; 8; 999","0=Normal range of spontaneous affectionate behavior to several different people; 1=Some spontaneous affection, but with questionable reciprocity and limited in context or person; 2=Little or no spontaneous affection, but some response; 3=Aloof, cold, no affection with caregiver, even as a response; 7=Indiscriminately affectionate to familiar and unfamiliar people; 8=N/A; 999=Missing","old_affection_abnormal"
"adi_sp_scaxa_a","Integer","","Recommended","","Social anxiety/avoidance:  Current","0::2; 7; 9; 999","0=Appropriate social use of mutual gaze with social selectivity and level of anxiety within limits expected for situation and age; 1=Selective avoidance of mutual gaze or other indicators of social anxiety with some social engagement/responsivity; 2=Definite avoidance of mutual gaze with unfamiliar people and/or in unfamiliar social situations. Must be associated with some other indications of anxiety regarding social involvement. Occurs in conjunction with some appropriate social engagement and responsivity, and selectivity in this behavior so that less anxious in familiar social situation or with familiar people; 7=Lack, or abnormal quality of, mutual social gaze without clear evidence of anxiety and/or without some appropriate social engagement and responsivity or largely oblivious to the social situation; 9=N/K or not asked; 999=Missing","old_soc_anx_avoid_current"
"adi_add_16","Integer","","Recommended","","Social anxiety/avoidance Age 4 - 5","0::2; 7::9; 999","0=Appropriate social use of mutual gaze with social selectivity and level of anxiety within limits expected for situation and age; 1=Selective avoidance of mutual gaze or other indicators of social anxiety with some social engagement/responsivity; 2=Definite avoidance of mutual gaze with unfamiliar people and/or in unfamiliar social situations. Must be associated with some other indications of anxiety regarding social involvement. Occurs in conjunction with some appropriate social engagement and responsivity, and selectivity in this behavior so that less anxious in familiar social situation or with familiar people; 7=Lack, or abnormal quality of, mutual social gaze without clear evidence of anxiety and/or without some appropriate social engagement and responsivity or largely oblivious to the social situation; 9=N/K or not asked; 999=Missing","old_soc_anx_avoid_abnormal"
"adi_add_17","Integer","","Recommended","","Does the subject use the caregiver as a ""base"" from which he/she can explore? Current","0::3; 7; 8; 999","0=Uses parent/caregiver as secure base, indicated by seeking proximity when approached by stranger and checking in when in a new situation, but, once settled, being able to interact or explore; 1=Occasionally uses parent/caregiver as a secure base, but with less frequency, spontaneity or more narrow range of contexts than 0; 2=Seek parent/caregiver primarily to avoid other social contact or out of fear, no use of parental/caregivers proximity to explore or interact; 3=No seeking of parent/caregiver in new situations; 7=Excessively clingy across a variety of situations; 8=N/A; 999=Missing","old_secure_base"
"adi_add_18","Integer","","Recommended","","Does the subject use the caregiver as a ""base"" from which he/she can explore? Age 4 - 5","0::3; 7; 8; 999","0=Uses parent/caregiver as secure base, indicated by seeking proximity when approached by stranger and checking in when in a new situation, but, once settled, being able to interact or explore; 1=Occasionally uses parent/caregiver as a secure base, but with less frequency, spontaneity or more narrow range of contexts than 0; 2=Seek parent/caregiver primarily to avoid other social contact or out of fear, no use of parental/caregivers proximity to explore or interact; 3=No seeking of parent/caregiver in new situations; 7=Excessively clingy across a variety of situations; 8=N/A; 999=Missing","old_secure_base_abnormal"
"adi_add_19","Integer","","Recommended","","Separation anxiety (clinging) current","0::2; 7::9; 999","0=Definite expression of appropriate distress on separation; 1=Behavior indicates some awareness of separation, but not of normal intensity or quality; 2=Little or no apparent reaction to separation; 7=No evidence of discrimination between parents/caregiver and other adults; 8=N/A; 9=N/K or not asked; 999=Missing","old_separate_anx_curr"
"adi_add_20","Integer","","Recommended","","Separation anxiety (clinging) age 4 - 5","0::2; 7::9; 999","0=Definite expression of appropriate distress on separation; 1=Behavior indicates some awareness of separation, but not of normal intensity or quality; 2=Little or no apparent reaction to separation; 7=No evidence of discrimination between parents/caregiver and other adults; 8=N/A; 9=N/K or not asked; 999=Missing","old_separate_anx_abnormal"
"adi_add_21","Integer","","Recommended","","Is subject interested in things around him/her? Current","0::3; 8; 9; 999","0=Usually attends to new toys or objects when first presented with them, appears interested in and inquisitive about his/her environment; 1=Some curiosity or interest in new things, but limited in frequency or context; 2=Little curiosity or interest in new things unless strongly encouraged or accompanied by demonstrations, though may have abnormal preoccupations with particular features; 3=Little or no spontaneous exploration of environment; 8=N/A; 999=Missing","old_curiosity_current"
"adi_add_22","Integer","","Recommended","","Is subject interested in things around him/her? At age 4 - 5","0::3; 8; 9; 999","0=Usually attends to new toys or objects when first presented with them, appears interested in and inquisitive about his/her environment; 1=Some curiosity or interest in new things, but limited in frequency or context; 2=Little curiosity or interest in new things unless strongly encouraged or accompanied by demonstrations, though may have abnormal preoccupations with particular features; 3=Little or no spontaneous exploration of environment; 8=N/A; 999=Missing","old_curiosity_abnormal"
"adi_al_phmvt_a","Integer","","Recommended","","Loss of purposive hand use:  Current","0::3; 8; 9; 999","0=No loss, 1=Possible loss of some purposive hand movements; 2=Definite loss of purposive hand movements; 3=Never had purposive hand movements; 8=N/A; 9=N/K or not asked; 999=Missing","old_loss_hand_use_curr"
"adi_add_23","Integer","","Recommended","","Loss of purposive hand use ever","0::3; 8; 9; 999","0=No loss, 1=Possible loss of some purposive hand movements; 2=Definite loss of purposive hand movements; 3=Never had purposive hand movements; 8=N/A; 9=N/K or not asked; 999=Missing","old_loss_hand_use_ever"
"adi_add_24","Integer","","Recommended","","Has he/she ever rocked? (Rapid rhythmic rocking) Current","0::3; 9; 999","0=None; 1=Occasional only; 2=Definite, frequent other mannerisms or stereotypes, but will stop without distress if interrupted; 3=Marked mannerisms associated with social impairment; 9=N/K or not asked; 999=Missing","rocking_current"
