"ptsdib4pb","Integer","","Recommended","Intense psychological distress at exposure (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdib5cp","Integer","","Recommended","Physiologic reactivity upon exposure (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdib5pp","Integer","","Recommended","Physiologic reactivity upon exposure (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdib5cc","Integer","","Recommended","Physiologic reactivity upon exposure (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdib5pc","Integer","","Recommended","Physiologic reactivity upon exposure (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdib5co","Integer","","Recommended","Physiologic reactivity upon exposure (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdib5po","Integer","","Recommended","Physiologic reactivity upon exposure (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdib5cb","Integer","","Recommended","Physiologic reactivity upon exposure (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdib5pb","Integer","","Recommended","Physiologic reactivity upon exposure (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic1cp","Integer","","Recommended","Efforts to avoid thoughts, feelings, or conversations (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic1pp","Integer","","Recommended","Efforts to avoid thoughts, feelings, or conversations (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic1cc","Integer","","Recommended","Efforts to avoid thoughts, feelings, or conversations (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic1pc","Integer","","Recommended","Efforts to avoid thoughts, feelings, or conversations (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic1co","Integer","","Recommended","Efforts to avoid thoughts, feelings, or conversations (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic1po","Integer","","Recommended","Efforts to avoid thoughts, feelings, or conversations (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic1cb","Integer","","Recommended","Efforts to avoid thoughts, feelings, or conversations (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic1pb","Integer","","Recommended","Efforts to avoid thoughts, feelings, or conversations (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic2cp","Integer","","Recommended","Efforts to avoid activities, places, or people that arouse recollections (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic2pp","Integer","","Recommended","Efforts to avoid activities, places, or people that arouse recollections (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic2cc","Integer","","Recommended","Efforts to avoid activities, places, or people that arouse recollections (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic2pc","Integer","","Recommended","Efforts to avoid activities, places, or people that arouse recollections (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic2co","Integer","","Recommended","Efforts to avoid activities, places, or people that arouse recollections (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic2po","Integer","","Recommended","Efforts to avoid activities, places, or people that arouse recollections (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic2cb","Integer","","Recommended","Efforts to avoid activities, places, or people that arouse recollections (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic2pb","Integer","","Recommended","Efforts to avoid activities, places, or people that arouse recollections (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic3cp","Integer","","Recommended","Inability to recall an important aspect of the trauma (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic3pp","Integer","","Recommended","Inability to recall an important aspect of the trauma (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic3cc","Integer","","Recommended","Inability to recall an important aspect of the trauma (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic3pc","Integer","","Recommended","Inability to recall an important aspect of the trauma (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic3co","Integer","","Recommended","Inability to recall an important aspect of the trauma (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic3po","Integer","","Recommended","Inability to recall an important aspect of the trauma (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic3cb","Integer","","Recommended","Inability to recall an important aspect of the trauma (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic3pb","Integer","","Recommended","Inability to recall an important aspect of the trauma (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic4cp","Integer","","Recommended","Markedly diminished interest (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic4pp","Integer","","Recommended","Markedly diminished interest (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic4cc","Integer","","Recommended","Markedly diminished interest (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic4pc","Integer","","Recommended","Markedly diminished interest (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic4co","Integer","","Recommended","Markedly diminished interest (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic4po","Integer","","Recommended","Markedly diminished interest (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic4cb","Integer","","Recommended","Markedly diminished interest (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic4pb","Integer","","Recommended","Markedly diminished interest (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic5cp","Integer","","Recommended","Feeling of detachment or estrangement from others (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic5pp","Integer","","Recommended","Feeling of detachment or estrangement from others (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic5cc","Integer","","Recommended","Feeling of detachment or estrangement from others (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic5pc","Integer","","Recommended","Feeling of detachment or estrangement from others (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic5co","Integer","","Recommended","Feeling of detachment or estrangement from others (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic5po","Integer","","Recommended","Feeling of detachment or estrangement from others (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic5cb","Integer","","Recommended","Feeling of detachment or estrangement from others (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic5pb","Integer","","Recommended","Feeling of detachment or estrangement from others (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic6cp","Integer","","Recommended","Restricted range of affect (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic6pp","Integer","","Recommended","Restricted range of affect (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic6cc","Integer","","Recommended","Restricted range of affect (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic6pc","Integer","","Recommended","Restricted range of affect (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic6co","Integer","","Recommended","Restricted range of affect (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic6po","Integer","","Recommended","Restricted range of affect (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic6cb","Integer","","Recommended","Restricted range of affect (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic6pb","Integer","","Recommended","Restricted range of affect (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic7cp","Integer","","Recommended","Sense of a foreshortened future (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic7pp","Integer","","Recommended","Sense of a foreshortened future (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic7cc","Integer","","Recommended","Sense of a foreshortened future (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic7pc","Integer","","Recommended","Sense of a foreshortened future (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic7co","Integer","","Recommended","Sense of a foreshortened future (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic7po","Integer","","Recommended","Sense of a foreshortened future (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic7cb","Integer","","Recommended","Sense of a foreshortened future (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdic7pb","Integer","","Recommended","Sense of a foreshortened future (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid1cp","Integer","","Recommended","Difficulty falling or staying asleep (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid1pp","Integer","","Recommended","Difficulty falling or staying asleep (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid1cc","Integer","","Recommended","Difficulty falling or staying asleep (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid1pc","Integer","","Recommended","Difficulty falling or staying asleep (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid1co","Integer","","Recommended","Difficulty falling or staying asleep (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid1po","Integer","","Recommended","Difficulty falling or staying asleep (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid1cb","Integer","","Recommended","Difficulty falling or staying asleep (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid1pb","Integer","","Recommended","Difficulty falling or staying asleep (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid2cp","Integer","","Recommended","Irritability or outbursts of anger (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid2pp","Integer","","Recommended","Irritability or outbursts of anger (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid2cc","Integer","","Recommended","Irritability or outbursts of anger (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid2pc","Integer","","Recommended","Irritability or outbursts of anger (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid2co","Integer","","Recommended","Irritability or outbursts of anger (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid2po","Integer","","Recommended","Irritability or outbursts of anger (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid2cb","Integer","","Recommended","Irritability or outbursts of anger (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid2pb","Integer","","Recommended","Irritability or outbursts of anger (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid3cp","Integer","","Recommended","Difficulty concentrating (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid3pp","Integer","","Recommended","Difficulty concentrating (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid3cc","Integer","","Recommended","Difficulty concentrating (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid3pc","Integer","","Recommended","Difficulty concentrating (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid3co","Integer","","Recommended","Difficulty concentrating (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdid3po","Integer","","Recommended","Difficulty concentrating (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
